所属大类	专栏名	名称	价格	下载量	星级	评论数	收藏数	点赞数	图片信息	图片id	作者	上线时间	版本
精选-热门字体	 	许你花开不败城	6.00	3704	0.0		160	287	[{'previewName': 'pic_font_default.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024941/pic_font_default.jpg', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'pic_font_square.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024941/pic_font_square.jpg', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_0.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024941/preview_fonts_0.jpg', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_1_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024941/preview_fonts_1_90.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_2_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024941/preview_fonts_2_90.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_3_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024941/preview_fonts_3_90.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_4_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024941/preview_fonts_4_90.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'pic_font_default_41.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024941/pic_font_default_41.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_0_50.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024941/preview_fonts_0_50.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}]	920024941	汉仪字库	2020-09-30	3.0.1
精选-热门字体	 	陈瞎纸拼音体	6.00	1767	0.0		90	226	[{'previewName': 'pic_font_default.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024932/pic_font_default.jpg', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'pic_font_square.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024932/pic_font_square.jpg', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_0.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024932/preview_fonts_0.jpg', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_1_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024932/preview_fonts_1_90.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_2_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024932/preview_fonts_2_90.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_3_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024932/preview_fonts_3_90.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_4_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024932/preview_fonts_4_90.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'pic_font_default_41.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024932/pic_font_default_41.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_0_50.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024932/preview_fonts_0_50.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}]	920024932	XFont	2020-09-30	3.0.1
精选-热门字体	 	世界乱糟糟而我可可爱	6.00	48419	0.0		6029	9995	[{'previewName': 'pic_font_default.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920017331/pic_font_default.jpg', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'pic_font_square.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920017331/pic_font_square.jpg', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_0.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920017331/preview_fonts_0.jpg', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_1_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920017331/preview_fonts_1_90.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_2_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920017331/preview_fonts_2_90.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_3_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920017331/preview_fonts_3_90.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_4_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920017331/preview_fonts_4_90.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'pic_font_default_41.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920017331/pic_font_default_41.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_0_50.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920017331/preview_fonts_0_50.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}]	920017331	花兮字库	2020-04-28	3.0.1
精选-热门字体	 	你似一场风	6.00	542	0.0		28	41	[{'previewName': 'pic_font_default.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920025034/pic_font_default.jpg', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'pic_font_square.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920025034/pic_font_square.jpg', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_0.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920025034/preview_fonts_0.jpg', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_1_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920025034/preview_fonts_1_90.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_2_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920025034/preview_fonts_2_90.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_3_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920025034/preview_fonts_3_90.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_4_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920025034/preview_fonts_4_90.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'pic_font_default_41.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920025034/pic_font_default_41.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_0_50.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920025034/preview_fonts_0_50.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}]	920025034	汉仪字库	2020-10-09	3.0.1
精选-热门字体	 	Aa以梦为马仗剑天涯	6.00	3878	0.0		311	541	[{'previewName': 'pic_font_default.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024910/pic_font_default.jpg', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'pic_font_square.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024910/pic_font_square.jpg', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_0.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024910/preview_fonts_0.jpg', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_1_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024910/preview_fonts_1_90.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_2_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024910/preview_fonts_2_90.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_3_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024910/preview_fonts_3_90.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_4_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024910/preview_fonts_4_90.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'pic_font_default_41.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024910/pic_font_default_41.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_0_50.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024910/preview_fonts_0_50.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}]	920024910	Aa字库	2020-09-30	3.0.1
精选-热门字体	 	方正粗楷	6.00	53549	0.0		1913	4744	[{'previewName': 'pic_font_default.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920010524/pic_font_default.jpg', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'pic_font_square.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920010524/pic_font_square.jpg', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_0.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920010524/preview_fonts_0.jpg', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_1_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920010524/preview_fonts_1_90.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_2_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920010524/preview_fonts_2_90.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_3_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920010524/preview_fonts_3_90.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_4_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920010524/preview_fonts_4_90.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'pic_font_default_41.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920010524/pic_font_default_41.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_0_50.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920010524/preview_fonts_0_50.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}]	920010524	方正字库	2019-11-11	3.0.1
精选-热门字体	 	唯独你是我的欢喜	6.00	22379	0.0		975	2581	[{'previewName': 'pic_font_default.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920022300/pic_font_default.jpg', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'pic_font_square.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920022300/pic_font_square.jpg', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_0.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920022300/preview_fonts_0.jpg', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_1_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920022300/preview_fonts_1_90.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_2_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920022300/preview_fonts_2_90.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_3_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920022300/preview_fonts_3_90.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_4_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920022300/preview_fonts_4_90.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'pic_font_default_41.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920022300/pic_font_default_41.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_0_50.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920022300/preview_fonts_0_50.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}]	920022300	行云字库	2020-08-11	3.0.1
精选-热门字体	 	巷子里的猫	3.00	43194	0.0		8197	12054	[{'previewName': 'pic_font_default.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920003732/pic_font_default.jpg', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_0.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920003732/preview_fonts_0.jpg', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_1_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920003732/preview_fonts_1_90.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_2_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920003732/preview_fonts_2_90.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_3_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920003732/preview_fonts_3_90.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_4_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920003732/preview_fonts_4_90.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'pic_font_default_41.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920003732/pic_font_default_41.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_0_50.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920003732/preview_fonts_0_50.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}]	920003732	字语坊字库	2019-05-17	3.0.1
精选-热门字体	 	粗楷体	6.00	3050	0.0		105	174	[{'previewName': 'pic_font_default.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920025050/pic_font_default.jpg', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'pic_font_square.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920025050/pic_font_square.jpg', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_0.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920025050/preview_fonts_0.jpg', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_1_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920025050/preview_fonts_1_90.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_2_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920025050/preview_fonts_2_90.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_3_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920025050/preview_fonts_3_90.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_4_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920025050/preview_fonts_4_90.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'pic_font_default_41.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920025050/pic_font_default_41.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_0_50.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920025050/preview_fonts_0_50.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}]	920025050	横竖撇捺	2020-10-10	3.0.2
精选-热门字体	 	腾祥伯当行楷大字库	9.00	21392	0.0		1035	1445	[{'previewName': 'pic_font_default.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/900011656/pic_font_default.jpg', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'pic_font_square.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/900011656/pic_font_square.jpg', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_0.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/900011656/preview_fonts_0.jpg', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_1_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/900011656/preview_fonts_1_90.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_2_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/900011656/preview_fonts_2_90.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_3_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/900011656/preview_fonts_3_90.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_4_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/900011656/preview_fonts_4_90.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'pic_font_default_41.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/900011656/pic_font_default_41.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_0_50.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/900011656/preview_fonts_0_50.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}]	900011656	腾祥字库	2020-09-21	3.0.2
精选-热门字体	 	终身可爱终身被爱	6.00	110792	0.0		14123	29236	[{'previewName': 'pic_font_default.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920011330/pic_font_default.jpg', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'pic_font_square.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920011330/pic_font_square.jpg', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_0.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920011330/preview_fonts_0.jpg', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_1_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920011330/preview_fonts_1_90.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_2_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920011330/preview_fonts_2_90.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_3_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920011330/preview_fonts_3_90.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_4_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920011330/preview_fonts_4_90.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'pic_font_default_41.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920011330/pic_font_default_41.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_0_50.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920011330/preview_fonts_0_50.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}]	920011330	知鸟字库	2019-11-27	3.0.1
精选-热门字体	 	啵啵奶绿	6.00	6447	0.0		578	978	[{'previewName': 'pic_font_default.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024582/pic_font_default.jpg', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'pic_font_square.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024582/pic_font_square.jpg', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_0.jpg', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024582/preview_fonts_0.jpg', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_1_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024582/preview_fonts_1_90.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_2_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024582/preview_fonts_2_90.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_3_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024582/preview_fonts_3_90.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_4_90.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024582/preview_fonts_4_90.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'pic_font_default_41.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024582/pic_font_default_41.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}, {'previewName': 'preview_fonts_0_50.png', 'previewUrl': 'https://theme-drcn.dbankcdn.com/dl/hitopdl/hitop/font/920024582/preview_fonts_0_50.png', 'magazineWebp': None, 'designer': None, 'chname': None, 'enname': None, 'language': None}]	920024582	Hi字	2020-09-24	3.0.1
